student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
29262515,Ronald Sandoval,10,Richard High School,72.6,77.9,Charter,889699
26345545,Jill Schneider,10,Wagner High School,50.9,59.1,Public,846745
37781046,Betty Powers,10,Silva High School,75.5,39.9,Public,991918
91069788,Lisa Lyons,10,Green High School,64.1,62.6,Charter,832670
63935277,Sarah Carey,9,Campos High School,40.0,71.3,Public,957299
46464587,Joanna Farrell,11,Bowers High School,62.3,47.2,Public,848324
111588990,Amanda White,10,Richard High School,55.6,67.1,Charter,889699
94370212,Brandon Taylor,9,Green High School,63.9,76.6,Charter,832670
35089203,Eric Willis,10,Wagner High School,56.2,71.8,Public,846745
51804624,Mary Carlson,11,Bowers High School,92.0,56.6,Public,848324
51803081,Jaime Smith,11,Fisher High School,42.1,72.1,Public,817615
16327188,Lucas Wade,12,Odonnell High School,83.6,87.4,Public,959474
19008909,Stephanie Harris,9,Turner High School,77.8,53.8,Public,956438
88390376,Brandon Walter,12,Bowers High School,92.8,49.8,Public,848324
124330229,Angela Ho,10,Green High School,74.8,89.7,Charter,832670
128393301,Melissa Hayes,9,Sullivan High School,43.7,68.7,Public,961125
70562329,Thomas Peterson,9,Woods High School,70.3,83.0,Public,912243
109566160,Curtis Morris,12,Bowers High School,92.0,48.5,Public,848324
105631251,Cheyenne Smith,11,Montgomery High School,97.6,87.9,Charter,893368
108809420,Alexander Roberts,11,Silva High School,85.0,46.2,Public,991918
123270555,Tammy Peterson,11,Wagner High School,95.0,60.5,Public,846745
108448564,Cameron Floyd,9,Sullivan High School,69.2,13.0,Public,961125
11082981,James White,12,Montgomery High School,66.6,88.2,Charter,893368
80088990,Felicia Hamilton,10,Green High School,75.0,55.8,Charter,832670
67603505,Andrea Smith,11,Montgomery High School,82.4,66.1,Charter,893368
42138419,Hannah Park,11,Wagner High School,58.9,70.8,Public,846745
57152969,David Wilson,9,Silva High School,83.4,85.2,Public,991918
42217000,Kimberly Barnett,12,Campbell High School,45.7,63.2,Charter,960726
23510205,Michelle Blackburn,12,Woods High School,81.0,54.2,Public,912243
87732977,Allison Barr,12,Silva High School,37.4,79.1,Public,991918
39611981,Adam Clark,12,Fisher High School,47.6,66.0,Public,817615
47161342,Ruben Schwartz,9,Campos High School,73.9,39.4,Public,957299
34808935,Holly Murillo,12,Montgomery High School,78.4,43.6,Charter,893368
16909467,Glenda Martinez,10,Turner High School,82.3,63.2,Public,956438
95671839,Susan Kemp,9,Montgomery High School,67.0,58.2,Charter,893368
118404899,Jeremiah Richard,12,Campos High School,75.9,68.9,Public,957299
118649382,Jillian Richardson,9,Green High School,77.0,58.8,Charter,832670
99885207,Stephanie Russell,11,Wagner High School,77.0,71.3,Public,846745
114137238,Lisa Lopez,9,Wagner High School,99.7,46.9,Public,846745
27756353,Thomas Fields,9,Montgomery High School,75.9,66.6,Charter,893368
60050427,Daniel Adams,12,Montgomery High School,54.2,92.5,Charter,893368
54778087,Joshua Larson,11,Green High School,75.5,60.1,Charter,832670
46726649,Kristopher Brennan,10,Dixon High School,93.6,66.6,Charter,870334
53560788,Sarah Lin,12,Turner High School,74.4,52.9,Public,956438
85933422,Chris Johnson,12,Campos High School,77.7,74.9,Public,957299
90367533,Abigail Taylor,9,Sullivan High School,34.8,64.3,Public,961125
10229790,Brianna Kelly,9,Silva High School,92.0,66.3,Public,991918
105094788,Jennifer Perez,9,Dixon High School,79.3,70.3,Charter,870334
43091649,Nathan Butler,12,Dixon High School,91.4,50.0,Charter,870334
88837046,Nicole Reed,10,Green High School,76.9,64.3,Charter,832670
37298995,John Phillips,9,Silva High School,95.3,68.4,Public,991918
93652805,Oscar Turner,10,Woods High School,75.7,68.3,Public,912243
101384706,Stephen Nelson,9,Richard High School,81.8,85.1,Charter,889699
119488115,Susan Olson,10,Wagner High School,75.0,71.2,Public,846745
124221095,Rachel Romero,10,Montgomery High School,41.4,62.6,Charter,893368
118375915,Michael Jones,9,Campos High School,70.0,62.5,Public,957299
78757424,Donald Smith,9,Turner High School,69.5,69.4,Public,956438
79149219,Jeffrey Maxwell,12,Woods High School,95.2,20.9,Public,912243
36277289,Anna Guzman,12,Bowers High School,77.9,62.8,Public,848324
90781779,Shelby Arnold,12,Montgomery High School,46.2,69.7,Charter,893368
119566781,David Murray,9,Green High School,66.8,60.9,Charter,832670
14054592,Christina Shelton,12,Montgomery High School,56.9,75.8,Charter,893368
12130735,Joshua Harris,9,Green High School,74.3,86.7,Charter,832670
111219337,Kevin Frederick,9,Dixon High School,81.3,89.3,Charter,870334
33610441,Alan Moore,11,Bowers High School,98.5,38.4,Public,848324
57466859,Jeffrey Spears,11,Bowers High School,86.5,46.1,Public,848324
78607561,Janet Schroeder,12,Woods High School,87.4,45.4,Public,912243
66978040,Leslie Padilla,10,Turner High School,84.1,78.8,Public,956438
107055783,Sarah Owens,9,Montgomery High School,85.0,56.6,Charter,893368
67909759,Kristen Lee,12,Bowers High School,87.4,63.0,Public,848324
88044512,Jamie Dyer,10,Green High School,77.2,64.1,Charter,832670
10546130,Catherine Thompson,12,Montgomery High School,69.4,72.5,Charter,893368
31462112,John Johnson,10,Woods High School,41.8,65.7,Public,912243
97017860,Sarah Dillon,9,Dixon High School,90.6,70.0,Charter,870334
97133605,Jacqueline Black,9,Montgomery High School,78.4,75.5,Charter,893368
129650195,Michael Lamb,10,Montgomery High School,56.7,45.9,Charter,893368
45737859,Jack Young,9,Campos High School,70.9,76.2,Public,957299
72663857,Hannah Cunningham,9,Green High School,77.5,54.5,Charter,832670
81226285,Stephanie Duran,9,Woods High School,50.4,81.3,Public,912243
40188432,Shannon Hernandez,12,Montgomery High School,58.6,96.5,Charter,893368
29655656,Michael Moore,10,Montgomery High School,93.2,63.6,Charter,893368
79257583,Michael York,11,Dixon High School,93.5,81.1,Charter,870334
54719075,Edward Leach,9,Green High School,67.7,88.7,Charter,832670
61406601,Beth Rodriguez,9,Woods High School,51.5,36.7,Public,912243
94681176,Ashley Wright,9,Green High School,63.0,44.3,Charter,832670
41439504,Steven Roberts,9,Montgomery High School,78.5,66.4,Charter,893368
100615557,Amy Wilson,11,Campbell High School,46.6,64.1,Charter,960726
42254982,Lisa Maldonado,9,Woods High School,59.5,73.1,Public,912243
28569581,Cody Bruce,10,Green High School,61.1,83.3,Charter,832670
90461303,Robert Ramirez,12,Bowers High School,76.5,69.7,Public,848324
54054675,Amanda Gomez,9,Woods High School,58.5,89.1,Public,912243
51200419,Thomas Byrd,9,Campbell High School,70.7,60.0,Charter,960726
45227592,Brandy Tate,12,Fisher High School,72.1,81.8,Public,817615
22651398,Kevin Murphy,10,Montgomery High School,56.5,74.2,Charter,893368
44898809,Stephanie Smith,10,Wagner High School,70.4,69.0,Public,846745
63687101,Mary Johnson,9,Woods High School,44.3,67.3,Public,912243
125783574,Kim Johnson,9,Green High School,78.0,86.7,Charter,832670
23673223,Donna Jenkins,10,Green High School,57.3,51.1,Charter,832670
19582425,Bobby Robertson,12,Richard High School,54.1,34.3,Charter,889699
32434945,Denise Shaw,9,Woods High School,46.8,78.9,Public,912243
52432804,Danielle Jacobs,9,Dixon High School,53.3,72.8,Charter,870334
18693632,Charles Miller,9,Dixon High School,94.4,75.9,Charter,870334
22105200,Michael Harrison,12,Montgomery High School,71.1,78.3,Charter,893368
68759872,Stephen Lopez,9,Montgomery High School,84.1,86.0,Charter,893368
42737438,Heather Jones,10,Wagner High School,60.4,75.7,Public,846745
107993175,Jessica Black,12,Odonnell High School,95.1,79.8,Public,959474
10514887,Michelle Brown,12,Montgomery High School,58.3,86.8,Charter,893368
61867363,Ryan Freeman,9,Montgomery High School,85.1,69.8,Charter,893368
17160865,Adam Brooks,11,Wagner High School,73.0,75.2,Public,846745
99638302,Derek Martinez,12,Wagner High School,91.2,59.5,Public,846745
25838998,Christopher Collins,10,Turner High School,74.3,89.0,Public,956438
50231133,Steven Tran,11,Bowers High School,60.9,55.3,Public,848324
30736959,Tammy Skinner,11,Bowers High School,75.7,41.9,Public,848324
31595377,Ryan Hodges,9,Dixon High School,77.5,62.9,Charter,870334
83522453,Amanda Flowers,10,Fisher High School,62.6,73.3,Public,817615
25936502,Michael White,12,Woods High School,81.5,73.0,Public,912243
55601807,Paula Hunt,10,Silva High School,88.9,52.1,Public,991918
109173498,Adam Soto,11,Richard High School,62.3,61.0,Charter,889699
76719299,Stephanie Hayes,11,Bowers High School,73.0,49.9,Public,848324
104264535,Edward Tucker,12,Montgomery High School,71.9,79.1,Charter,893368
19546571,Rachel Knapp,11,Green High School,88.1,61.3,Charter,832670
52549564,Patrick Johnson,11,Silva High School,78.6,68.1,Public,991918
70047776,Brian Wilson,10,Green High School,61.4,59.8,Charter,832670
90195080,Michael Bridges,12,Montgomery High School,57.3,62.8,Charter,893368
36784112,Leslie Garza,9,Sullivan High School,50.7,34.8,Public,961125
127583934,Angelica Smith,9,Green High School,70.6,83.6,Charter,832670
103815820,Larry Phillips,9,Green High School,74.3,80.1,Charter,832670
105702999,Nathaniel Wilkinson,11,Green High School,79.6,56.0,Charter,832670
117125412,Olivia Bailey,9,Dixon High School,73.2,82.0,Charter,870334
100441873,Stephen Thomas,9,Campos High School,75.1,77.5,Public,957299
126716281,James White,11,Silva High School,83.4,75.7,Public,991918
101858960,Jasmine Wright,9,Wagner High School,74.1,53.7,Public,846745
25847060,Christina Hawkins,12,Silva High School,49.8,56.4,Public,991918
86825979,Thomas Chavez Jr.,10,Fisher High School,67.1,82.1,Public,817615
78544624,Nicholas Kemp,9,Silva High School,87.8,67.6,Public,991918
85041482,Lisa Graham,9,Montgomery High School,95.2,76.4,Charter,893368
92575433,Michael Wood,9,Campos High School,83.6,20.5,Public,957299
47018152,Holly Johnson,11,Wagner High School,81.5,38.8,Public,846745
77463609,Samantha Moore,9,Dixon High School,78.2,69.8,Charter,870334
61562338,Tommy Garcia,9,Dixon High School,77.6,57.4,Charter,870334
110750415,David Jordan,11,Green High School,83.1,47.6,Charter,832670
109243616,Brandon Ramos,9,Campos High School,74.7,61.7,Public,957299
85680856,Robin Kelly,12,Bowers High School,55.7,44.2,Public,848324
30725533,Daniel Gomez,12,Sullivan High School,80.3,63.7,Public,961125
91868895,April Butler,11,Green High School,87.2,36.9,Charter,832670
64307765,Steven Perkins,9,Montgomery High School,60.5,77.6,Charter,893368
28265351,Lucas Thomas,11,Sullivan High School,76.4,60.7,Public,961125
59365835,Elizabeth Morrison,9,Silva High School,62.5,85.9,Public,991918
109520478,Ryan Elliott,12,Fisher High School,43.7,81.1,Public,817615
74897142,Erika Randolph,12,Woods High School,77.8,90.2,Public,912243
74164105,Timothy Mora Jr.,10,Silva High School,88.1,70.7,Public,991918
18964743,Miranda Rich,11,Green High School,71.6,65.0,Charter,832670
60274290,Patrick Cruz,10,Sullivan High School,74.4,48.1,Public,961125
65428685,Matthew White,9,Montgomery High School,62.2,83.3,Charter,893368
52261431,Kristin Harrison,10,Richard High School,89.0,73.6,Charter,889699
83873102,Jacqueline Taylor,9,Dixon High School,42.9,79.9,Charter,870334
50522855,Amanda Mcgrath,9,Montgomery High School,62.3,98.7,Charter,893368
83141517,Maria Ward,9,Dixon High School,62.9,65.3,Charter,870334
79579342,Emily Clark,10,Dixon High School,86.0,94.8,Charter,870334
73978635,Hannah Jacobson,12,Silva High School,64.5,61.2,Public,991918
64996435,Shawn Davis,11,Green High School,94.2,66.8,Charter,832670
103070429,Katherine Gentry,11,Green High School,74.8,80.1,Charter,832670
28269742,Erik Martinez,9,Green High School,73.9,76.8,Charter,832670
117349214,Sarah Brown,11,Sullivan High School,67.3,76.3,Public,961125
31723615,John Hurst,10,Silva High School,88.6,60.0,Public,991918
24092913,Noah Woods,12,Silva High School,67.4,58.8,Public,991918
59550543,Yvette Davis,10,Turner High School,69.9,95.2,Public,956438
50151705,Robin Alvarez,10,Woods High School,63.9,68.4,Public,912243
19209740,Catherine Hickman,11,Montgomery High School,60.9,66.9,Charter,893368
94209752,Stephanie Smith,9,Richard High School,62.2,77.9,Charter,889699
37268815,Robert Weaver,9,Montgomery High School,90.8,66.4,Charter,893368
57781165,William Boyle,12,Woods High School,70.1,47.1,Public,912243
120573624,Tiffany Williams,11,Richard High School,73.8,63.4,Charter,889699
36676518,Nathan Weaver,9,Wagner High School,79.2,70.0,Public,846745
78868038,Jessica Jones,9,Campos High School,53.2,52.8,Public,957299
62616238,Matthew Cole,9,Campos High School,76.1,20.7,Public,957299
15390417,Andrew Williams,10,Silva High School,85.5,54.0,Public,991918
94177473,Justin James,11,Campbell High School,92.6,68.7,Charter,960726
49818046,David Walker,10,Woods High School,47.0,66.2,Public,912243
33229081,Peter Chapman,9,Dixon High School,51.8,59.1,Charter,870334
75500917,Lisa Crane,11,Montgomery High School,98.8,67.8,Charter,893368
59707781,Melissa Alvarado,10,Silva High School,96.1,77.6,Public,991918
75027050,Monica Smith,9,Sullivan High School,55.5,49.2,Public,961125
54825862,Kenneth Schwartz,12,Dixon High School,90.2,62.2,Charter,870334
41052541,John Clayton,12,Silva High School,75.4,79.4,Public,991918
73254401,Carla Ochoa,9,Wagner High School,80.1,95.8,Public,846745
103975304,Megan Gonzalez,12,Bowers High School,82.9,69.2,Public,848324
79098771,Erik Williams,9,Dixon High School,54.8,69.7,Charter,870334
10163267,David Henderson,9,Green High School,56.8,91.6,Charter,832670
97814704,Nathan Weaver,12,Montgomery High School,76.0,62.3,Charter,893368
54602894,Hannah Green,10,Montgomery High School,40.8,57.2,Charter,893368
45280513,Kristen Fischer,11,Montgomery High School,84.0,84.2,Charter,893368
30924716,Thomas Sanchez,9,Woods High School,53.8,86.6,Public,912243
24370392,Kristin Mack,11,Green High School,65.1,80.8,Charter,832670
16353589,Amber Smith,10,Wagner High School,70.9,80.6,Public,846745
121791256,Justin Williams,12,Silva High School,66.3,50.2,Public,991918
46080110,Mark Young,11,Bowers High School,58.9,45.1,Public,848324
13204408,Stephen Rojas,12,Odonnell High School,52.9,83.9,Public,959474
44984904,Michael Owens,10,Fisher High School,90.4,34.5,Public,817615
128297591,Kimberly Williams,10,Silva High School,91.8,72.4,Public,991918
35133382,Colin Olsen,12,Fisher High School,53.7,97.4,Public,817615
80644473,Dennis Harvey,10,Wagner High School,93.7,64.1,Public,846745
12405143,Dennis Williams,11,Montgomery High School,87.9,87.3,Charter,893368
102417339,Kathleen Perkins,10,Woods High School,78.8,62.9,Public,912243
127750291,Henry Gomez,10,Dixon High School,78.4,50.9,Charter,870334
125287656,Rachel Davis,12,Sullivan High School,79.3,48.9,Public,961125
95229469,Matthew Johnson,9,Montgomery High School,57.7,95.6,Charter,893368
91165789,Kimberly Stevens,10,Green High School,83.7,80.1,Charter,832670
42579308,Richard Wright,10,Campbell High School,87.2,87.8,Charter,960726
29224029,Makayla Barnes,10,Green High School,76.1,57.9,Charter,832670
121429010,Belinda Johnson,10,Turner High School,79.4,67.0,Public,956438
67018459,Stacy Jones,11,Wagner High School,76.6,57.9,Public,846745
110372220,Mary Wells,11,Bowers High School,72.5,40.8,Public,848324
63971480,Laura Anthony,11,Silva High School,81.5,80.6,Public,991918
51851774,Justin Hurley,12,Wagner High School,57.9,67.7,Public,846745
35118721,Jennifer Brown,10,Green High School,86.1,65.7,Charter,832670
16200739,Karen Chan,10,Campbell High School,83.1,47.4,Charter,960726
78047079,Kelsey Ramos,11,Bowers High School,73.7,58.5,Public,848324
129019082,Jennifer Carter,11,Green High School,85.8,76.7,Charter,832670
70802238,David Dunn,10,Montgomery High School,61.6,55.7,Charter,893368
33904856,Mark Ward,12,Wagner High School,93.0,42.8,Public,846745
80224521,Amanda Baker,10,Silva High School,79.8,62.5,Public,991918
127887902,Mark Simpson,10,Wagner High School,63.7,69.5,Public,846745
10216127,Denise Bailey,9,Green High School,65.9,83.3,Charter,832670
117345810,Tyler Douglas,9,Chang High School,65.8,73.3,Charter,840132
61419795,Victoria Herring,11,Chang High School,65.6,81.3,Charter,840132
122894576,Mark Fuller,9,Bowers High School,77.2,66.3,Public,848324
46448325,Michael King,12,Dixon High School,89.4,75.3,Charter,870334
106965191,Stephanie Graves,9,Green High School,74.6,66.2,Charter,832670
99995948,Carol Mccann,11,Dixon High School,70.4,97.8,Charter,870334
39261357,Edward Dyer,12,Montgomery High School,61.3,62.8,Charter,893368
39949323,Cesar Martinez,10,Sullivan High School,92.9,36.4,Public,961125
49899942,Michelle Jackson,9,Wagner High School,42.4,55.5,Public,846745
54199886,Jason Carr,12,Green High School,81.4,44.6,Charter,832670
43618336,Robert Garcia,9,Silva High School,96.6,69.9,Public,991918
38275218,Timothy Coffey,10,Richard High School,75.8,51.7,Charter,889699
38033683,Eric Taylor,10,Dixon High School,43.5,96.5,Charter,870334
36795499,Daryl Owens,9,Dixon High School,60.0,57.9,Charter,870334
88338723,Shawn Williams,12,Wagner High School,95.9,55.8,Public,846745
94840425,Sierra Bell,9,Richard High School,66.6,59.8,Charter,889699
53720230,Michelle Jenkins,9,Sullivan High School,50.1,60.1,Public,961125
10339460,Kenneth Garza,10,Dixon High School,64.3,67.0,Charter,870334
54587883,Nichole Cunningham,9,Montgomery High School,68.1,85.5,Charter,893368
126946145,Zachary Keith,11,Chang High School,63.3,50.4,Charter,840132
88888121,Julie Pham,11,Odonnell High School,56.8,67.9,Public,959474
65691519,Joseph Rodriguez,10,Richard High School,60.9,83.5,Charter,889699
57106685,Jonathan Suarez,10,Montgomery High School,81.5,38.0,Charter,893368
34834462,Kimberly Scott,9,Wagner High School,59.0,66.5,Public,846745
120955679,Julie Peters,10,Campos High School,72.1,58.9,Public,957299
79227487,Stacey Roberts,9,Montgomery High School,57.0,81.9,Charter,893368
114612177,Kristina Williams,10,Dixon High School,52.1,71.5,Charter,870334
75168058,Terry Bell,11,Wagner High School,81.9,74.3,Public,846745
